timestamp,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual
2020-08-23T13:15:00+0200,10499.3,5962,8284.17
2020-08-23T13:30:00+0200,10297.9,5754,8189.7
2020-08-23T13:45:00+0200,9898,5512,8251.62
2020-08-23T14:00:00+0200,9737.27,5332,8010.99
2020-08-23T14:15:00+0200,9589.46,5118,7993.96
2020-08-23T14:30:00+0200,9124.6,4777,8033.73
2020-08-23T14:45:00+0200,8795.53,4448,8139.57
2020-08-23T15:00:00+0200,8590.07,4537,8102.76
2020-08-23T15:15:00+0200,8395.6,4538,7949.71
2020-08-23T15:30:00+0200,8076.47,4253,7949.33
2020-08-23T15:45:00+0200,8296.2,3964,7975.09
2020-08-23T16:00:00+0200,8404.13,3814,8097.69
2020-08-23T16:15:00+0200,8372.07,3636,8151.38
2020-08-23T16:30:00+0200,8781,3455,8030.09
2020-08-23T16:45:00+0200,8678.07,3252,7830.48
2020-08-23T17:00:00+0200,8541.6,2932,7521.3
2020-08-23T17:15:00+0200,8687.07,2661,7691
2020-08-23T17:30:00+0200,9014,2429,7547.38
2020-08-23T17:45:00+0200,9271.33,2079,7347.14
2020-08-23T18:00:00+0200,9192.6,1765,7049.16
2020-08-23T18:15:00+0200,9085.13,1433,6694.17
2020-08-23T18:30:00+0200,9203.2,1154,6578.43
2020-08-23T18:45:00+0200,9083.86,832,6415.25
2020-08-23T19:00:00+0200,9115.46,583,6045.87
2020-08-23T19:15:00+0200,8947.8,376,5537.32
2020-08-23T19:30:00+0200,8572.86,232,5383.46
2020-08-23T19:45:00+0200,8561.93,109,5354.99
2020-08-23T20:00:00+0200,8579.6,30,5284.03
2020-08-23T20:15:00+0200,8631.66,1,5149.08
2020-08-23T20:30:00+0200,8681.53,0,5238.57
2020-08-23T20:45:00+0200,8971.73,0,5134.14
2020-08-23T21:00:00+0200,8941.73,0,4947.14
2020-08-23T21:15:00+0200,8794.07,0,4918.73
2020-08-23T21:30:00+0200,8784.53,0,4940.81
2020-08-23T21:45:00+0200,8691.6,0,4876.37
2020-08-23T22:00:00+0200,8935.33,0,4865.62
2020-08-23T22:15:00+0200,9089.33,0,4808.81
2020-08-23T22:30:00+0200,9159.6,0,4612.61
2020-08-23T22:45:00+0200,8843.07,0,4748.45
2020-08-23T23:00:00+0200,9153.4,0,4653.21
2020-08-23T23:15:00+0200,9064,0,4651.4
2020-08-23T23:30:00+0200,8980.2,0,4755.48
2020-08-23T23:45:00+0200,8733,0,4769.94
2020-08-24T00:00:00+0200,9036.4,0,4752.2
2020-08-24T00:15:00+0200,8741.93,0,4715.53
2020-08-24T00:30:00+0200,8740.2,0,4700.75
2020-08-24T00:45:00+0200,8703.4,0,4719.94
2020-08-24T01:00:00+0200,8810.66,0,4787.73
2020-08-24T01:15:00+0200,8750.13,0,4605.45
2020-08-24T01:30:00+0200,8567.4,0,4622.2
2020-08-24T01:45:00+0200,8721.93,0,4644.34
2020-08-24T02:00:00+0200,8661,0,4500.17
2020-08-24T02:15:00+0200,8502.46,0,4365.86
2020-08-24T02:30:00+0200,8543.27,0,4206.61
2020-08-24T02:45:00+0200,8479.46,0,4150.18
2020-08-24T03:00:00+0200,8614.13,0,4015.23
2020-08-24T03:15:00+0200,8482.73,0,3966.26
2020-08-24T03:30:00+0200,8464.46,0,3921.51
2020-08-24T03:45:00+0200,8651.73,0,3806.14
2020-08-24T04:00:00+0200,8527.8,0,3716.58
2020-08-24T04:15:00+0200,8617.6,0,3684.98
2020-08-24T04:30:00+0200,8835.86,0,3633.46
2020-08-24T04:45:00+0200,8928.33,0,3623.15
2020-08-24T05:00:00+0200,8887,0,3623.68
2020-08-24T05:15:00+0200,8938.93,0,3532.33
2020-08-24T05:30:00+0200,9228.8,0,3527.88
2020-08-24T05:45:00+0200,9503.4,3,3370.71
2020-08-24T06:00:00+0200,9459.73,8,3253.54
2020-08-24T06:15:00+0200,9542.73,51,3131.03
2020-08-24T06:30:00+0200,9868.13,141,3067.51
2020-08-24T06:45:00+0200,10162.5,280,2996.22
2020-08-24T07:00:00+0200,10340.9,500,2819.96
2020-08-24T07:15:00+0200,10592.5,784,2690.02
2020-08-24T07:30:00+0200,10752.9,1067,2539.7
2020-08-24T07:45:00+0200,11078.8,1367,2338.19
2020-08-24T08:00:00+0200,10850.8,1866,2166.29
2020-08-24T08:15:00+0200,10970.8,2331,2042.17
2020-08-24T08:30:00+0200,11353.1,2592,1875.78
2020-08-24T08:45:00+0200,11464.5,2925,1790.25
2020-08-24T09:00:00+0200,11048.7,3349,1838.64
2020-08-24T09:15:00+0200,11200.8,3627,2057.43
2020-08-24T09:30:00+0200,11557.7,3908,2149.57
2020-08-24T09:45:00+0200,11771.1,4116,2377.13
2020-08-24T10:00:00+0200,11937.4,4422,2432.17
2020-08-24T10:15:00+0200,11851.9,4467,2503.77
2020-08-24T10:30:00+0200,12034.9,4654,2629.94
2020-08-24T10:45:00+0200,12075.3,4698,2882.59
2020-08-24T11:00:00+0200,12107.4,4802,3090.01
2020-08-24T11:15:00+0200,12319.9,4767,3054.4
2020-08-24T11:30:00+0200,12355.2,4764,3064.4
2020-08-24T11:45:00+0200,12362,4680,3021.32
2020-08-24T12:00:00+0200,12195.9,4518,3061.96
2020-08-24T12:15:00+0200,12073.7,4387,3096.36
2020-08-24T12:30:00+0200,11846.7,4448,3221
2020-08-24T12:45:00+0200,11755.9,4359,3250
2020-08-24T13:00:00+0200,12048.9,4300,3463.67
2020-08-24T13:15:00+0200,12184.2,4204,3505.49
2020-08-24T13:30:00+0200,12069.1,4134,3604.69
2020-08-24T13:45:00+0200,11622.5,3977,3703.3
2020-08-24T14:00:00+0200,11434.7,3902,3896.03
2020-08-24T14:15:00+0200,11348.5,3886,4167.09
2020-08-24T14:30:00+0200,11460.4,3855,4273.84
2020-08-24T14:45:00+0200,11305.5,3817,4202.47
2020-08-24T15:00:00+0200,10997.3,3918,4550.6
2020-08-24T15:15:00+0200,11102,3925,4817.51
2020-08-24T15:30:00+0200,11581.8,3779,4990.2
2020-08-24T15:45:00+0200,11966.2,3523,4781.82
2020-08-24T16:00:00+0200,11994.3,3212,4505.94
2020-08-24T16:15:00+0200,11673.5,3052,4425.55
2020-08-24T16:30:00+0200,11620.9,2785,4196.43
2020-08-24T16:45:00+0200,11176.6,2539,4388.43
2020-08-24T17:00:00+0200,11494,2299,4304.36
2020-08-24T17:15:00+0200,11340.9,2049,4329.36
2020-08-24T17:30:00+0200,11451.4,1764,4487.23
2020-08-24T17:45:00+0200,11676.3,1482,4609.24
2020-08-24T18:00:00+0200,11621.5,1214,4323.82
2020-08-24T18:15:00+0200,11312.9,989,4336.74
2020-08-24T18:30:00+0200,11401.1,795,4020.04
2020-08-24T18:45:00+0200,10909.3,606,4145.22
2020-08-24T19:00:00+0200,11308.6,432,4103.36
2020-08-24T19:15:00+0200,11314.3,294,3835.09
2020-08-24T19:30:00+0200,11374.6,180,3333.09
2020-08-24T19:45:00+0200,11060.3,85,3106.82
2020-08-24T20:00:00+0200,11091.9,19,3167.69
2020-08-24T20:15:00+0200,11313.1,0,3229.92
2020-08-24T20:30:00+0200,11291.5,0,2965.72
2020-08-24T20:45:00+0200,10976.1,0,3052.47
2020-08-24T21:00:00+0200,10755.9,0,3086.96
2020-08-24T21:15:00+0200,10629.8,0,3194.88
2020-08-24T21:30:00+0200,10623.4,0,2951.92
2020-08-24T21:45:00+0200,10216.8,0,2902.96
2020-08-24T22:00:00+0200,10266.2,0,2802.75
2020-08-24T22:15:00+0200,10101.5,0,2872.67
2020-08-24T22:30:00+0200,9943.2,0,2833.54
2020-08-24T22:45:00+0200,9777.2,0,2886.44
2020-08-24T23:00:00+0200,9901.93,0,2979.01
2020-08-24T23:15:00+0200,9749.27,0,2974.2
2020-08-24T23:30:00+0200,9468.53,0,2975.09
2020-08-24T23:45:00+0200,9379.6,0,3118.37
2020-08-25T00:00:00+0200,9281.86,0,3145.7
2020-08-25T00:15:00+0200,9094.13,0,3245.65
2020-08-25T00:30:00+0200,9023.33,0,3284.21
2020-08-25T00:45:00+0200,9049.2,0,3177.89
2020-08-25T01:00:00+0200,9231.73,0,3183.53
2020-08-25T01:15:00+0200,9331.8,0,3233.92
2020-08-25T01:30:00+0200,9187.53,0,3226.95
2020-08-25T01:45:00+0200,9225.6,0,3255.96
2020-08-25T02:00:00+0200,9381.6,0,3287.87
2020-08-25T02:15:00+0200,9501.73,0,3155.93
2020-08-25T02:30:00+0200,9366.46,0,3122.41
2020-08-25T02:45:00+0200,9171.6,0,3185.24
2020-08-25T03:00:00+0200,9132.46,0,3243.18
2020-08-25T03:15:00+0200,9180.86,0,3464.43
2020-08-25T03:30:00+0200,9402.8,0,3599.2
2020-08-25T03:45:00+0200,9356.27,0,3740.8
2020-08-25T04:00:00+0200,9181.33,0,3734.26
2020-08-25T04:15:00+0200,9330.13,0,3713.57
2020-08-25T04:30:00+0200,9333.93,0,3743.48
2020-08-25T04:45:00+0200,9320.2,0,3755.99
2020-08-25T05:00:00+0200,9500.8,0,3616.6
2020-08-25T05:15:00+0200,9527.8,0,3577.27
2020-08-25T05:30:00+0200,9780.8,0,3538.59
2020-08-25T05:45:00+0200,9883.6,2,3385.19
2020-08-25T06:00:00+0200,10076,7,3190.79
2020-08-25T06:15:00+0200,10206.6,47,3022.58
2020-08-25T06:30:00+0200,10380.6,132,2904.85
2020-08-25T06:45:00+0200,10463.5,255,2695.48
2020-08-25T07:00:00+0200,10839.3,487,2501.2
2020-08-25T07:15:00+0200,11062.9,785,2327.78
2020-08-25T07:30:00+0200,11372.3,1126,2023.47
2020-08-25T07:45:00+0200,11512.4,1484,1772.08
2020-08-25T08:00:00+0200,11378.1,1841,1550.77
2020-08-25T08:15:00+0200,11556.3,2248,1298.48
2020-08-25T08:30:00+0200,11275.6,2741,1168.19
2020-08-25T08:45:00+0200,11500.1,3244,1144.69
2020-08-25T09:00:00+0200,11551.9,3675,1045.16
2020-08-25T09:15:00+0200,11513.7,4121,980.02
2020-08-25T09:30:00+0200,11476.7,4611,947.34
2020-08-25T09:45:00+0200,11609.9,5062,987.33
2020-08-25T10:00:00+0200,11589.9,5418,946.33
2020-08-25T10:15:00+0200,11741.4,5783,953.33
2020-08-25T10:30:00+0200,11984.9,6077,953.79
2020-08-25T10:45:00+0200,12149.5,6366,931.06
2020-08-25T11:00:00+0200,12049.9,6573,896.99
2020-08-25T11:15:00+0200,12311.5,6637,881.66
2020-08-25T11:30:00+0200,12334.1,6753,916.47
2020-08-25T11:45:00+0200,12428.2,6752,917.09
2020-08-25T12:00:00+0200,12162.8,6868,1017.47
2020-08-25T12:15:00+0200,11991.6,6869,1015.27
2020-08-25T12:30:00+0200,12012.8,6824,1051.73
2020-08-25T12:45:00+0200,11988.3,6775,1086.01
2020-08-25T13:00:00+0200,11875.9,6740,1098.75
2020-08-25T13:15:00+0200,11788.1,6512,1124.93
2020-08-25T13:30:00+0200,11821.7,6380,1143.87
2020-08-25T13:45:00+0200,11583.7,6228,1097.17
2020-08-25T14:00:00+0200,11656,6022,1128.99
2020-08-25T14:15:00+0200,11782.8,5656,1133.78
2020-08-25T14:30:00+0200,11769.5,5395,1156.2
2020-08-25T14:45:00+0200,11557.8,5056,1213.68
2020-08-25T15:00:00+0200,11791.7,4696,1318.11
2020-08-25T15:15:00+0200,11829,4253,1329.95
2020-08-25T15:30:00+0200,11767.5,3879,1308.94
2020-08-25T15:45:00+0200,11351.1,3551,1335.83
2020-08-25T16:00:00+0200,11238.7,3309,1378.31
2020-08-25T16:15:00+0200,11062.9,3056,1567.5
2020-08-25T16:30:00+0200,11392.3,2704,1533.07
2020-08-25T16:45:00+0200,11397.1,2456,1597.01
2020-08-25T17:00:00+0200,11244,2135,1686.65
2020-08-25T17:15:00+0200,11458,1819,1761.89
2020-08-25T17:30:00+0200,11400.6,1588,1752.23
2020-08-25T17:45:00+0200,11425.9,1300,1850.66
2020-08-25T18:00:00+0200,11453.8,1063,1882.88
2020-08-25T18:15:00+0200,11430.7,860,1913.88
2020-08-25T18:30:00+0200,11520.9,647,1907.98
2020-08-25T18:45:00+0200,11546.5,502,1884.13
2020-08-25T19:00:00+0200,11333.2,331,2083.04
2020-08-25T19:15:00+0200,11548.1,212,2035.65
2020-08-25T19:30:00+0200,11445,118,1893.09
2020-08-25T19:45:00+0200,11346.5,46,2002.67
2020-08-25T20:00:00+0200,11380.7,8,2201.27
2020-08-25T20:15:00+0200,11388.2,0,2373.42
2020-08-25T20:30:00+0200,11208.9,0,2626.48
2020-08-25T20:45:00+0200,11018,0,3161
2020-08-25T21:00:00+0200,11061.5,0,3658.34
2020-08-25T21:15:00+0200,11045.5,0,4087.04
2020-08-25T21:30:00+0200,10971.6,0,4374.8
2020-08-25T21:45:00+0200,10889.4,0,4600.79
2020-08-25T22:00:00+0200,10881.5,0,5100.65
2020-08-25T22:15:00+0200,10747.9,0,5594.69
2020-08-25T22:30:00+0200,10873.7,0,5980.23
2020-08-25T22:45:00+0200,11059.1,0,5997.34
2020-08-25T23:00:00+0200,10536.9,0,5996.32
2020-08-25T23:15:00+0200,9794.27,0,6262.01
2020-08-25T23:30:00+0200,9657.8,0,6521.22
2020-08-25T23:45:00+0200,9346,0,6896.4
2020-08-26T00:00:00+0200,8671.33,0,7367.69
2020-08-26T00:15:00+0200,8785.93,0,7625.08
2020-08-26T00:30:00+0200,8567.13,0,7756.19
2020-08-26T00:45:00+0200,8427.8,0,8153.24
2020-08-26T01:00:00+0200,8453.93,0,8484.22
2020-08-26T01:15:00+0200,8445.07,0,8463.64
2020-08-26T01:30:00+0200,8127.33,0,8479.57
2020-08-26T01:45:00+0200,8052.07,0,8646.5
2020-08-26T02:00:00+0200,7907.6,0,8859.81
2020-08-26T02:15:00+0200,7885,0,9077.05
2020-08-26T02:30:00+0200,7966.53,0,9120.35
2020-08-26T02:45:00+0200,7884.6,0,9086.96
2020-08-26T03:00:00+0200,7508.67,0,9200.5
2020-08-26T03:15:00+0200,7675.73,0,9271.83
2020-08-26T03:30:00+0200,8276.2,0,8843.31
2020-08-26T03:45:00+0200,8117.93,0,8575.53
2020-08-26T04:00:00+0200,7868.33,0,8667.99
2020-08-26T04:15:00+0200,7879.2,0,8810.27
2020-08-26T04:30:00+0200,8345.93,0,8625.06
2020-08-26T04:45:00+0200,8513.4,0,8215.87
2020-08-26T05:00:00+0200,8539.93,0,8367.3
2020-08-26T05:15:00+0200,8906.13,0,8540.05
2020-08-26T05:30:00+0200,9618.53,0,8199.2
2020-08-26T05:45:00+0200,9866.73,1,8183.78
2020-08-26T06:00:00+0200,10444.9,4,8087.9
2020-08-26T06:15:00+0200,10648.7,30,8346.38
2020-08-26T06:30:00+0200,10930.4,92,8357.5
2020-08-26T06:45:00+0200,10982.7,183,8513.37
2020-08-26T07:00:00+0200,11001.5,350,8567.29
2020-08-26T07:15:00+0200,10929.5,587,8796.96
2020-08-26T07:30:00+0200,10956.5,866,8868.2
2020-08-26T07:45:00+0200,11124.1,1200,9226.29
2020-08-26T08:00:00+0200,11096.3,1488,9460.88
2020-08-26T08:15:00+0200,11050.1,1863,9911.69
2020-08-26T08:30:00+0200,11107.3,2052,10351.05
2020-08-26T08:45:00+0200,11082.5,2232,11719.09
2020-08-26T09:00:00+0200,11834.1,2428,12645.54
2020-08-26T09:15:00+0200,12197.7,2473,13101.59
2020-08-26T09:30:00+0200,12728.5,2555,13060.4
2020-08-26T09:45:00+0200,12482.3,2508,13280.61
2020-08-26T10:00:00+0200,12671.7,2401,13492.55
2020-08-26T10:15:00+0200,12903.3,2383,13750.87
2020-08-26T10:30:00+0200,13100.1,2280,13698.21
2020-08-26T10:45:00+0200,12674.5,2218,13648.63
2020-08-26T11:00:00+0200,12323.4,2272,13882.36
2020-08-26T11:15:00+0200,12874.2,2244,14044.68
2020-08-26T11:30:00+0200,13086.5,2250,13890.46
2020-08-26T11:45:00+0200,13066.3,2213,14016
2020-08-26T12:00:00+0200,12925.7,1930,13760.79
2020-08-26T12:15:00+0200,12314.3,2177,13915.73
2020-08-26T12:30:00+0200,11991.5,2291,14132.17
2020-08-26T12:45:00+0200,12438.4,2344,14085.39
2020-08-26T13:00:00+0200,12248.1,2419,14097.06
2020-08-26T13:15:00+0200,12389.2,2327,14476.33
2020-08-26T13:30:00+0200,12659.9,2295,14252.81
2020-08-26T13:45:00+0200,12281.7,2242,14579.03
2020-08-26T14:00:00+0200,12589.5,2039,14619.52
2020-08-26T14:15:00+0200,12621.5,1910,14447.05
2020-08-26T14:30:00+0200,12336.3,1813,14522.95
2020-08-26T14:45:00+0200,12333.9,1734,14436.09
2020-08-26T15:00:00+0200,12293,1638,14362.31
2020-08-26T15:15:00+0200,12031.5,1548,14303.32
2020-08-26T15:30:00+0200,11752.7,1514,14363.79
2020-08-26T15:45:00+0200,11594.6,1504,14535.13
2020-08-26T16:00:00+0200,11660.5,1411,14631.82
2020-08-26T16:15:00+0200,11570,1310,14676.55
2020-08-26T16:30:00+0200,11570.5,1187,14908.48
2020-08-26T16:45:00+0200,11891.9,1030,14969.36
2020-08-26T17:00:00+0200,12015.3,936,15084.08
2020-08-26T17:15:00+0200,12107.9,844,15083.76
2020-08-26T17:30:00+0200,12175.5,744,15099.98
2020-08-26T17:45:00+0200,12212.5,659,14952.09
2020-08-26T18:00:00+0200,11958.3,547,14858.01
2020-08-26T18:15:00+0200,11975.3,452,14929.23
2020-08-26T18:30:00+0200,12134.9,339,14728.67
2020-08-26T18:45:00+0200,12093.8,243,14927.27
2020-08-26T19:00:00+0200,12201.4,170,14903.29
2020-08-26T19:15:00+0200,12060.7,105,14871.41
2020-08-26T19:30:00+0200,11947.8,58,14656.83
2020-08-26T19:45:00+0200,11808.2,24,14766.39
2020-08-26T20:00:00+0200,11745.9,4,14784.81
2020-08-26T20:15:00+0200,11766.5,0,14705.95
2020-08-26T20:30:00+0200,11571.5,0,14494.54
2020-08-26T20:45:00+0200,11444.4,0,14389.48
2020-08-26T21:00:00+0200,11139.5,0,14275.37
2020-08-26T21:15:00+0200,10886.7,0,14132.1
2020-08-26T21:30:00+0200,10591.1,0,14081.07
2020-08-26T21:45:00+0200,10439.3,0,13731.98
2020-08-26T22:00:00+0200,10472.4,0,13880.95
2020-08-26T22:15:00+0200,10408.2,0,13561.94
2020-08-26T22:30:00+0200,10152.9,0,13345.93
2020-08-26T22:45:00+0200,9762.33,0,13241.37
2020-08-26T23:00:00+0200,9604.13,0,13173.31
2020-08-26T23:15:00+0200,9331.53,0,13120.03
2020-08-26T23:30:00+0200,9590.86,0,12855.55
2020-08-26T23:45:00+0200,9326.87,0,12756.8
2020-08-27T00:00:00+0200,9313.66,0,12796.17
2020-08-27T00:15:00+0200,9314.8,0,12866.27
2020-08-27T00:30:00+0200,9523.46,0,12391
2020-08-27T00:45:00+0200,9113.2,0,12392.18
2020-08-27T01:00:00+0200,8965.66,0,12202.73
2020-08-27T01:15:00+0200,8893.66,0,12250.96
2020-08-27T01:30:00+0200,9046.93,0,11954.8
2020-08-27T01:45:00+0200,8771.53,0,12052.88
2020-08-27T02:00:00+0200,9205.06,0,11981.51
2020-08-27T02:15:00+0200,9479.13,0,11918.96
2020-08-27T02:30:00+0200,10010.3,0,11759.17
2020-08-27T02:45:00+0200,10280.5,0,10980.26
2020-08-27T03:00:00+0200,9686.07,0,10747.69
2020-08-27T03:15:00+0200,9610.06,0,10844.74
2020-08-27T03:30:00+0200,9500.87,0,10915.98
2020-08-27T03:45:00+0200,9731.66,0,10840.32
2020-08-27T04:00:00+0200,9702.66,0,11026.9
2020-08-27T04:15:00+0200,9912.53,0,11056.51
2020-08-27T04:30:00+0200,10097.9,0,11097.26
2020-08-27T04:45:00+0200,10355.3,0,10823.81
2020-08-27T05:00:00+0200,10346.5,0,10703.37
2020-08-27T05:15:00+0200,10480.2,0,10826.22
2020-08-27T05:30:00+0200,11035.3,0,10583.16
2020-08-27T05:45:00+0200,11020.7,0,10723.45
2020-08-27T06:00:00+0200,11166.1,3,10686.52
2020-08-27T06:15:00+0200,11636.1,24,10755.16
2020-08-27T06:30:00+0200,12165.5,87,10608.09
2020-08-27T06:45:00+0200,12334.5,165,10377.01
2020-08-27T07:00:00+0200,12356.7,305,10033.79
2020-08-27T07:15:00+0200,11985.2,484,9572.93
2020-08-27T07:30:00+0200,11725.9,699,9983.56
2020-08-27T07:45:00+0200,12608.1,1017,10055.31
2020-08-27T08:00:00+0200,13077.4,1112,9736.9
2020-08-27T08:15:00+0200,13210.8,1259,9657.88
2020-08-27T08:30:00+0200,12846.4,1772,9704.51
2020-08-27T08:45:00+0200,12650.5,2064,9622.88
2020-08-27T09:00:00+0200,12457.5,2363,9669.79
2020-08-27T09:15:00+0200,12524.9,2659,9511.38
2020-08-27T09:30:00+0200,12447.7,2823,9251.48
2020-08-27T09:45:00+0200,12021.3,3052,9528.18
2020-08-27T10:00:00+0200,12204.3,3372,9499.12
2020-08-27T10:15:00+0200,12345.4,3818,9402.47
2020-08-27T10:30:00+0200,12419.8,4043,9402.25
2020-08-27T10:45:00+0200,12984.5,4320,9025.1
2020-08-27T11:00:00+0200,13152.3,4669,8681.82
2020-08-27T11:15:00+0200,13262.8,4710,8537.17
2020-08-27T11:30:00+0200,13388.3,4687,8507.84
2020-08-27T11:45:00+0200,13278.8,4706,8296.21
2020-08-27T12:00:00+0200,13146.2,4644,8288.07
2020-08-27T12:15:00+0200,13352.1,4643,7876.15
2020-08-27T12:30:00+0200,12685.9,4320,7840.71
2020-08-27T12:45:00+0200,12716.3,4277,7732.59
2020-08-27T13:00:00+0200,12449.4,4196,7663.69
2020-08-27T13:15:00+0200,12506.7,4119,7549.13
2020-08-27T13:30:00+0200,12436.3,3905,7532.79
2020-08-27T13:45:00+0200,12443.3,3820,7141.57
2020-08-27T14:00:00+0200,11973.8,3619,7128.36
2020-08-27T14:15:00+0200,11841.9,3607,7011.96
2020-08-27T14:30:00+0200,11684.1,3489,6723.04
2020-08-27T14:45:00+0200,11214.5,3372,6770.3
2020-08-27T15:00:00+0200,11642.3,3228,6555.96
2020-08-27T15:15:00+0200,11528.5,3210,6257.08
2020-08-27T15:30:00+0200,11256.3,3133,5957.82
2020-08-27T15:45:00+0200,11412.9,3114,5450.68
2020-08-27T16:00:00+0200,11085.5,3077,4864.94
2020-08-27T16:15:00+0200,10717.6,2966,4787.92
2020-08-27T16:30:00+0200,10816.1,2905,4430.76
2020-08-27T16:45:00+0200,10804.9,2866,4090.29
2020-08-27T17:00:00+0200,10604.2,2675,3715.48
2020-08-27T17:15:00+0200,10795.9,2488,3346.7
2020-08-27T17:30:00+0200,10953.7,2295,2967.15
2020-08-27T17:45:00+0200,11197.6,2073,2619.14
2020-08-27T18:00:00+0200,11436.8,1748,2319.11
2020-08-27T18:15:00+0200,11562.4,1433,1995.78
2020-08-27T18:30:00+0200,11600.3,1092,1597.58
2020-08-27T18:45:00+0200,11434.3,805,1281.48
2020-08-27T19:00:00+0200,11174.7,529,1142.12
2020-08-27T19:15:00+0200,11397.9,326,944.38
2020-08-27T19:30:00+0200,11300.5,165,727.96
2020-08-27T19:45:00+0200,11085.7,57,659.49
2020-08-27T20:00:00+0200,10985.1,7,744.36
2020-08-27T20:15:00+0200,11012.6,0,719.81
2020-08-27T20:30:00+0200,11081.5,0,637.97
2020-08-27T20:45:00+0200,10812.1,0,617.35
2020-08-27T21:00:00+0200,10522.3,0,583.3
2020-08-27T21:15:00+0200,10391.9,0,629.08
2020-08-27T21:30:00+0200,10244.3,0,628.85
2020-08-27T21:45:00+0200,10167.2,0,589.97
2020-08-27T22:00:00+0200,10207,0,567.56
2020-08-27T22:15:00+0200,10059.4,0,604.62
2020-08-27T22:30:00+0200,9832.27,0,657.52
2020-08-27T22:45:00+0200,9901.4,0,598.18
2020-08-27T23:00:00+0200,9906.6,0,593.3
2020-08-27T23:15:00+0200,9820,0,599.84
2020-08-27T23:30:00+0200,9593.53,0,643.07
2020-08-27T23:45:00+0200,9484.2,0,662.62
2020-08-28T00:00:00+0200,9017.13,0,759.46
2020-08-28T00:15:00+0200,9138.87,0,818.23
2020-08-28T00:30:00+0200,8969.4,0,866.71
2020-08-28T00:45:00+0200,8907,0,1001.36
2020-08-28T01:00:00+0200,8886.07,0,1169.06
2020-08-28T01:15:00+0200,9113.33,0,1254.86
2020-08-28T01:30:00+0200,8910.13,0,1383.82
2020-08-28T01:45:00+0200,8807.73,0,1632.85
2020-08-28T02:00:00+0200,8781,0,2009.55
2020-08-28T02:15:00+0200,8865.93,0,2037.69
2020-08-28T02:30:00+0200,8485.46,0,2289.24
2020-08-28T02:45:00+0200,8403.53,0,2627.08
2020-08-28T03:00:00+0200,8633.2,0,2852.41
2020-08-28T03:15:00+0200,8627.66,0,3216.79
2020-08-28T03:30:00+0200,8869.73,0,3517.69
2020-08-28T03:45:00+0200,9004.93,0,3705.01
2020-08-28T04:00:00+0200,9071.53,0,3887.15
2020-08-28T04:15:00+0200,9065,0,3992.06
2020-08-28T04:30:00+0200,9226.73,0,4230.37
2020-08-28T04:45:00+0200,9369.33,0,4271.56
2020-08-28T05:00:00+0200,9082.2,0,4416.86
2020-08-28T05:15:00+0200,9018.53,0,4633.56
2020-08-28T05:30:00+0200,9368,0,4875.98
2020-08-28T05:45:00+0200,9903.53,0,5006.52
2020-08-28T06:00:00+0200,10068.6,1,5063.61
2020-08-28T06:15:00+0200,10252,12,5243.17
2020-08-28T06:30:00+0200,10582.1,45,5266.63
2020-08-28T06:45:00+0200,10668.5,88,5175.48
2020-08-28T07:00:00+0200,10781.6,142,5554.08
2020-08-28T07:15:00+0200,11135.8,223,5653.35
2020-08-28T07:30:00+0200,11306.9,328,5939.39
2020-08-28T07:45:00+0200,11620.6,420,5755.19
2020-08-28T08:00:00+0200,11885.8,470,5836.01
2020-08-28T08:15:00+0200,11972.1,551,5396.25
2020-08-28T08:30:00+0200,11689.7,798,5366.22
2020-08-28T08:45:00+0200,11663.1,1012,5107
2020-08-28T09:00:00+0200,11365.3,1234,5230
2020-08-28T09:15:00+0200,11576.5,1644,5225.45
2020-08-28T09:30:00+0200,11540.7,1741,5122.86
2020-08-28T09:45:00+0200,11537.5,2512,5195.53
2020-08-28T10:00:00+0200,11622.5,2605,4954.82
2020-08-28T10:15:00+0200,11953.9,2864,4800.34
2020-08-28T10:30:00+0200,11854.6,3269,4630.97
2020-08-28T10:45:00+0200,11706.8,3732,4478.03
2020-08-28T11:00:00+0200,11729.5,4091,4298.94
2020-08-28T11:15:00+0200,12028.5,4379,4204.86
2020-08-28T11:30:00+0200,12079.7,4688,4296.83
2020-08-28T11:45:00+0200,12267.5,4900,4123.92
2020-08-28T12:00:00+0200,12354.3,5122,4036.75
2020-08-28T12:15:00+0200,12554.4,5274,4100.85
2020-08-28T12:30:00+0200,12690.1,5265,4177.18
2020-08-28T12:45:00+0200,12802,5119,4162.76
2020-08-28T13:00:00+0200,12755.3,5185,4223.93
2020-08-28T13:15:00+0200,12583.6,5105,4142.25
2020-08-28T13:30:00+0200,12570.4,4978,4061.22
2020-08-28T13:45:00+0200,12290.2,4702,3847.25
2020-08-28T14:00:00+0200,11747.7,4580,3778.06
2020-08-28T14:15:00+0200,11449.9,4535,3670.55
2020-08-28T14:30:00+0200,11311.4,4428,3523.25
2020-08-28T14:45:00+0200,11308.8,4255,3355.3
2020-08-28T15:00:00+0200,11417.2,4153,3265.91
2020-08-28T15:15:00+0200,11571,4077,3050.16
2020-08-28T15:30:00+0200,11711.9,3888,2658.89
2020-08-28T15:45:00+0200,11622.9,3588,2484.15
2020-08-28T16:00:00+0200,11328.1,3346,2260.07
2020-08-28T16:15:00+0200,11286,3048,2080.38
